temperature,humidity,season
7.58903,16.9245,Fall
7.78154,17.7999,Fall
0.593808,17.9957,Fall
1.11354,22.3303,Fall
2.48469,21.4359,Fall
5.76826,24.1065,Fall
7.48433,17.2685,Fall
4.1273,21.0288,Fall
5.27965,20.2786,Fall
1.99987,18.0769,Fall
6.83143,18.6119,Fall
8.10393,17.5793,Fall
2.62765,25.5199,Fall
4.40069,17.2989,Fall
1.19744,17.4634,Fall
4.90474,22.3178,Fall
4.46306,20.4906,Fall
1.65452,23.4136,Fall
3.98719,22.3327,Fall
3.14105,24.6733,Fall
4.61234,19.4771,Fall
5.11257,22.5497,Fall
0.589084,17.7028,Fall
6.48689,20.9478,Fall
6.11075,19.1922,Fall
3.39327,20.4278,Fall
0.937386,17.0345,Fall
6.43928,17.6519,Fall
8.00868,19.859,Fall
2.40469,20.2674,Fall
3.05812,20.37,Fall
1.96314,18.4289,Fall
5.04424,21.7255,Fall
1.73606,17.8987,Fall
3.31417,24.7244,Fall
5.98534,22.9804,Fall
4.91241,17.5053,Fall
3.5514,24.643,Fall
3.81621,18.0573,Fall
4.92804,19.133,Fall
0.568465,18.2763,Fall
1.13782,17.8937,Fall
7.42936,17.9978,Fall
1.13288,16.9146,Fall
6.06208,16.7408,Fall
7.7333,20.3083,Fall
2.64398,21.9585,Fall
3.42623,25.3439,Fall
4.98143,22.3376,Fall
7.4329,19.8243,Fall
7.90469,17.9852,Fall
6.31883,16.9602,Fall
1.20139,16.8568,Fall
5.76699,22.0725,Fall
3.73825,22.8922,Fall
4.21161,22.1954,Fall
0.9077,19.4843,Fall
2.01995,19.2823,Fall
6.71815,17.4853,Fall
4.08041,18.1586,Fall
2.88677,22.1557,Fall
3.53225,21.8359,Fall
7.21886,22.6597,Fall
6.39278,17.1297,Fall
2.65678,24.7359,Fall
1.44342,17.9073,Fall
2.49754,17.3381,Fall
7.73893,23.4244,Fall
5.0807,18.412,Fall
4.70366,22.5242,Fall
5.19673,17.0403,Fall
3.39125,21.999,Fall
6.8482,21.9746,Fall
4.62375,20.1919,Fall
1.43751,19.013,Fall
1.53405,18.2505,Fall
4.73013,22.6819,Fall
7.86287,18.253,Fall
2.93921,16.9455,Fall
7.33753,17.0992,Fall
6.5111,18.2118,Fall
2.46473,23.1975,Fall
0.807321,18.1408,Fall
1.32073,17.3946,Fall
6.23207,20.2215,Fall
2.08742,17.2167,Fall
3.43234,24.1115,Fall
4.45457,24.7084,Fall
6.20836,17.8063,Fall
1.40995,19.6346,Fall
3.7074,23.1404,Fall
4.32425,17.2379,Fall
4.76123,22.5011,Fall
6.9364,17.7255,Fall
1.86803,21.0213,Fall
6.85388,21.876,Fall
5.95294,17.7301,Fall
4.87914,24.8998,Fall
6.00505,20.4835,Fall
3.75169,20.0862,Fall
1.60719,17.6425,Fall
5.74044,16.7628,Fall
4.63462,25.6954,Fall
5.53361,19.7061,Fall
3.17156,17.7618,Fall
7.63006,17.3304,Fall
5.12601,21.0751,Fall
1.19184,18.2729,Fall
4.04784,18.5403,Fall
6.45044,17.6937,Fall
6.74653,17.6103,Fall
4.3989,21.3374,Fall
7.53509,17.1536,Fall
2.62035,17.3398,Fall
3.74057,22.7489,Fall
7.56525,17.7508,Fall
7.54691,17.1498,Fall
5.89677,18.3001,Fall
7.25476,18.2715,Fall
1.21826,18.03,Fall
7.3019,18.0516,Fall
3.03536,17.9911,Fall
1.92017,20.8372,Fall
2.39856,22.7791,Fall
3.79833,21.7565,Fall
2.49121,21.1154,Fall
3.03494,21.5643,Fall
1.58039,17.8103,Fall
2.84379,20.8105,Fall
5.00777,17.9574,Fall
3.98553,21.5828,Fall
3.23991,25.3627,Fall
6.37282,19.4869,Fall
7.52539,17.5657,Fall
6.45383,17.3292,Fall
3.12456,24.045,Fall
6.35707,19.9705,Fall
1.71365,21.2204,Fall
1.54387,16.9994,Fall
3.23135,23.0003,Fall
6.85287,17.4985,Fall
2.45325,23.2151,Fall
1.01825,19.8822,Fall
1.55477,18.9109,Fall
7.25292,18.5747,Fall
5.48978,21.8006,Fall
2.50697,24.8749,Fall
4.87463,18.4555,Fall
4.6574,18.4567,Fall
5.65948,25.8064,Fall
2.35011,19.9892,Fall
7.29726,19.1422,Fall
2.94718,20.9201,Fall
5.96276,17.7311,Fall
0.648877,19.3899,Fall
3.4432,22.4891,Fall
3.27902,17.4433,Fall
4.78206,19.3522,Fall
1.09257,21.9222,Fall
6.71516,17.5502,Fall
2.22936,22.5045,Fall
5.82878,17.8767,Fall
6.81768,18.617,Fall
4.92621,25.2811,Fall
6.32917,20.1079,Fall
5.70983,18.697,Fall
3.30897,20.7581,Fall
6.86193,17.242,Fall
2.83223,17.8407,Fall
4.99938,24.5656,Fall
6.36456,21.2707,Fall
3.49257,22.242,Fall
2.89544,17.9185,Fall
4.12262,17.1657,Fall
6.93329,17.0575,Fall
7.81076,17.4236,Fall
4.79459,23.1678,Fall
5.70675,21.1017,Fall
7.6019,24.292,Fall
1.29486,17.5476,Fall
2.34142,18.6207,Fall
6.0785,17.2275,Fall
6.9786,17.4056,Fall
7.23946,17.2581,Fall
3.7759,24.2393,Fall
1.22271,18.422,Fall
3.95361,23.8017,Fall
2.33088,19.6378,Fall
2.80475,24.5978,Fall
6.57515,19.7609,Fall
1.11444,21.7542,Fall
7.00867,17.7725,Fall
3.87435,23.7359,Fall
5.19416,23.0583,Fall
1.22515,17.6876,Fall
3.16655,18.0575,Fall
1.22553,18.528,Fall
8.0586,19.3455,Fall
6.84941,20.2195,Fall
4.12487,21.0009,Fall
2.27499,17.0908,Fall
7.83846,17.021,Fall
3.22328,22.1273,Fall
1.78421,18.3161,Fall
4.9363,24.3138,Fall
7.91933,22.965,Fall
0.55252,17.8681,Fall
2.3888,21.3113,Fall
7.87758,17.0819,Fall
1.86339,20.3251,Fall
1.41005,17.353,Fall
4.99134,20.8787,Fall
7.2772,17.6856,Fall
4.26185,21.0352,Fall
8.3174,16.831,Fall
5.84551,18.0605,Fall
1.10306,19.3789,Fall
8.30382,17.2551,Fall
3.71938,23.2908,Fall
2.77501,16.93,Fall
4.89488,22.4428,Fall
2.90751,17.3861,Fall
1.20011,17.9651,Fall
0.533695,17.7799,Fall
4.04611,23.2173,Fall
7.08141,18.0488,Fall
5.00802,22.9291,Fall
8.35379,20.2181,Fall
2.77066,17.9637,Fall
2.72056,22.1706,Fall
1.77453,17.6252,Fall
1.80835,18.3691,Fall
2.75765,22.946,Fall
6.73639,18.445,Fall
7.62137,19.7427,Fall
8.16475,18.3806,Fall
2.34307,18.9679,Fall
7.42968,17.6646,Fall
3.0952,23.4494,Fall
1.40689,17.0931,Fall
7.34132,19.3606,Fall
5.50798,18.5664,Fall
1.81358,16.9552,Fall
3.89131,19.6594,Fall
2.77388,17.1491,Fall
6.29713,20.1707,Fall
4.07615,24.2953,Fall
8.27598,21.8149,Fall
0.951564,18.3381,Fall
3.30493,20.5513,Fall
4.29939,16.8255,Fall
4.46581,24.9077,Fall
2.99864,17.503,Fall
6.23792,22.8731,Fall
7.37833,17.8041,Fall
7.87972,17.8988,Fall
6.83242,23.3615,Fall
7.18892,17.9492,Fall
4.8374,21.4574,Fall
6.9954,20.6641,Fall
2.90122,18.5099,Fall
3.64558,21.473,Fall
3.00631,21.6384,Fall
4.18564,23.8936,Fall
2.76073,17.675,Fall
8.05913,22.8432,Fall
2.97442,17.0437,Fall
1.29093,17.1256,Fall
4.65143,19.9407,Fall
0.970014,18.3495,Fall
1.38888,18.3778,Fall
2.24196,22.7577,Fall
4.16185,19.1596,Fall
3.9181,18.0295,Fall
6.79008,16.8798,Fall
6.31814,21.1824,Fall
3.86377,24.4027,Fall
3.1379,18.5781,Fall
3.00282,18.0121,Fall
6.58868,17.1132,Fall
0.930618,17.8926,Fall
0.622989,17.1839,Fall
6.75758,17.7242,Fall
4.26214,19.5353,Fall
1.54828,18.2464,Fall
2.36875,17.1502,Fall
7.831,22.028,Fall
7.25886,22.6871,Fall
6.08544,18.3337,Fall
4.30194,20.6174,Fall
4.60054,19.6496,Fall
8.16598,16.9601,Fall
8.09172,20.0899,Fall
2.20967,20.3743,Fall
6.87953,23.1707,Fall
2.06839,24.6277,Fall
2.1961,19.1111,Fall
5.82138,20.5177,Fall
3.69669,17.1292,Fall
7.82348,17.5884,Fall
1.22011,18.1121,Fall
4.53158,18,Fall
7.72142,21.548,Fall
7.60849,18.069,Fall
1.7493,17.5863,Fall
3.39602,22.8176,Fall
5.37486,22.0186,Fall
1.77176,19.6677,Fall
8.10938,19.1379,Fall
7.69185,17.7585,Fall
1.83097,18.3601,Fall
1.47205,17.7841,Fall
1.19189,18.2512,Fall
7.65027,21.0085,Fall
2.04003,19.1449,Fall
3.78513,23.0671,Fall
4.04038,21.5467,Fall
5.21725,16.8529,Fall
1.08473,18.5316,Fall
2.29973,18.0234,Fall
7.82306,18.4394,Fall
7.64216,21.953,Fall
6.64587,18.0006,Fall
0.674557,18.3364,Fall
3.08541,18.6357,Fall
5.44413,17.0726,Fall
2.6793,17.2873,Fall
7.65139,17.9264,Fall
5.49061,16.7703,Fall
1.08607,18.4772,Fall
7.64683,16.9919,Fall
8.029,17.7227,Fall
1.13157,18.82,Fall
4.69488,19.1675,Fall
2.90012,24.4446,Fall
3.60138,16.7261,Fall
1.93051,17.6387,Fall
5.05314,20.0737,Fall
8.03066,17.556,Fall
4.46533,25.3382,Fall
1.17235,18.3198,Fall
5.38176,24.4407,Fall
3.189,22.4486,Fall
7.23082,18.2195,Fall
3.92929,21.564,Fall
2.03388,22.42,Fall
2.02029,18.6882,Fall
6.54768,21.7235,Fall
2.60404,17.503,Fall
6.53569,16.9338,Fall
2.13615,18.9386,Fall
3.04372,20.9091,Fall
4.17075,24.2173,Fall
7.9148,16.9377,Fall
7.82495,20.3492,Fall
2.14386,18.0177,Fall
3.33004,17.5604,Fall
1.69342,18.158,Fall
4.5195,19.2528,Fall
4.13232,16.7988,Fall
7.58221,18.9068,Fall
7.81142,21.0515,Fall
3.52871,21.3763,Fall
4.37649,21.9048,Fall
7.54675,23.0389,Fall
6.84507,21.0332,Fall
0.551156,17.274,Fall
3.03096,18.2374,Fall
3.82815,25.8808,Fall
2.3229,19.4261,Fall
2.08664,16.8963,Fall
0.818636,17.5541,Fall
5.56491,20.8229,Fall
2.57993,18.1094,Fall
0.932771,20.7941,Fall
2.3328,17.1853,Fall
6.8075,22.2143,Fall
7.19605,16.7321,Fall
4.30854,22.8219,Fall
3.78345,23.2367,Fall
8.18643,17.4051,Fall
2.09442,20.1791,Fall
2.21037,17.9802,Fall
2.81001,17.8222,Fall
1.87649,18.0532,Fall
3.49578,21.5848,Fall
7.66116,17.2777,Fall
5.34529,17.8978,Fall
3.75113,20.0228,Fall
7.84595,18.9659,Fall
0.902339,19.6159,Fall
2.17054,16.8292,Fall
4.95766,18.0492,Fall
5.34689,22.517,Fall
0.832532,17.6573,Fall
3.68132,22.0107,Fall
5.61024,23.6672,Fall
5.99363,21.1319,Fall
5.52393,17.0165,Fall
3.03491,24.4902,Fall
1.25546,19.9242,Fall
3.87,23.0305,Fall
1.53162,17.4241,Fall
7.9495,16.7719,Fall
4.24665,17.4595,Fall
3.00902,19.4772,Fall
6.52841,20.3567,Fall
4.42517,19.4429,Fall
2.95239,19.0898,Fall
6.8863,16.7719,Fall
7.31881,19.3342,Fall
5.7554,27.2123,Fall
0.942834,27.1922,Fall
4.96105,19.5036,Fall
6.50483,18.5752,Fall
1.59234,20.0055,Fall
2.31471,22.8265,Fall
7.43906,21.9247,Fall
0.680204,17.5859,Fall
6.422,23.8313,Fall
4.23569,17.3562,Fall
4.02407,21.8853,Fall
0.578119,17.5229,Fall
6.94453,21.5546,Fall
3.34262,20.2454,Fall
4.76076,21.9212,Fall
5.83085,24.0706,Fall
6.02936,17.6531,Fall
8.015,16.9564,Fall
4.68688,24.5128,Fall
3.6553,17.5433,Fall
7.99715,17.8127,Fall
5.55504,20.1094,Fall
2.85925,21.503,Fall
1.51367,17.4097,Fall
7.12602,17.4171,Fall
3.36109,17.0375,Fall
5.69894,19.6977,Fall
4.21253,25.8487,Fall
2.08161,22.9055,Fall
5.23822,22.2208,Fall
0.998104,17.6567,Fall
3.76208,22.8743,Fall
4.80659,22.0271,Fall
3.94001,17.1851,Fall
6.39022,22.2294,Fall
7.01137,20.4297,Fall
6.56712,21.3064,Fall
0.826696,19.7337,Fall
2.04399,16.8182,Fall
4.72816,16.8584,Fall
7.84917,18.5462,Fall
7.06648,16.8256,Fall
7.12587,19.4672,Fall
2.8989,22.6171,Fall
3.8883,24.8424,Fall
4.21166,21.0104,Fall
1.7559,21.1236,Fall
0.765996,20.7121,Fall
7.94385,18.6691,Fall
2.40909,17.5323,Fall
2.4031,18.6852,Fall
1.17599,16.7803,Fall
7.79968,17.5409,Fall
5.06619,17.433,Fall
5.7504,17.0093,Fall
7.66699,16.8631,Fall
3.23129,24.5774,Fall
5.39356,18.2998,Fall
0.826591,20.5822,Fall
1.98633,19.9595,Fall
7.03739,18.4646,Fall
6.53204,23.5401,Fall
3.27066,19.1586,Fall
3.47576,21.4029,Fall
4.70424,23.0379,Fall
0.524389,17.1924,Fall
2.41326,21.5108,Fall
2.15451,17.7878,Fall
2.48566,22.7414,Fall
6.83879,19.0117,Fall
2.71445,21.8577,Fall
2.02355,16.7571,Fall
4.47467,23.2289,Fall
7.30699,20.5307,Fall
2.41408,20.9584,Fall
1.13803,17.8636,Fall
3.31582,20.2315,Fall
6.38222,22.8458,Fall
4.83854,21.4838,Fall
6.92412,20.9048,Fall
8.0433,18.4577,Fall
6.73499,17.9799,Fall
5.25481,17.9987,Fall
4.38907,21.7433,Fall
0.836541,19.7041,Fall
8.23712,17.3186,Fall
3.52803,23.2107,Fall
1.71559,21.3113,Fall
5.74783,17.1441,Fall
2.75061,20.8582,Fall
5.11354,18.0464,Fall
5.12129,17.269,Fall
4.0159,23.495,Fall
7.07559,17.7057,Fall
2.59918,17.6035,Fall
4.03866,23.0089,Fall
4.73667,20.4409,Fall
5.72366,22.0957,Fall
6.66688,23.0919,Fall
3.6168,21.5953,Fall
5.58589,17.3026,Fall
1.70291,19.6407,Fall
7.83213,16.9694,Fall
3.52472,16.918,Fall
6.24012,21.3273,Fall
0.681923,18.0771,Fall
2.13066,21.7425,Fall
4.34001,19.4564,Fall
7.4058,17.0466,Fall
4.65486,18.5566,Fall
7.81036,21.2664,Fall
4.31426,24.3454,Fall
4.3664,23.8528,Fall
1.46102,17.7944,Fall
6.81332,16.9148,Fall
2.45809,18.1979,Fall
7.57321,18.2353,Fall
7.66108,17.743,Fall
7.91569,17.8346,Fall
4.5998,18.0914,Fall
5.82922,24.5606,Fall
6.62412,18.0152,Fall
1.54933,22.8845,Fall
5.2325,17.7146,Fall
0.79131,17.6594,Fall
4.42218,18.2223,Fall
1.73608,18.6349,Fall
1.95616,19.008,Fall
3.38356,20.9757,Fall
3.91172,21.2678,Fall
5.40661,22.9977,Fall
1.10583,21.5902,Fall
4.47018,24.206,Fall
1.95382,17.2845,Fall
5.02103,21.0202,Fall
5.51816,23.1205,Fall
4.88571,21.3278,Fall
6.3089,19.0193,Fall
3.15284,18.9409,Fall
6.51902,16.8117,Fall
3.91432,18.3181,Fall
4.31729,16.9526,Fall
5.602,22.4629,Fall
0.666383,19.2301,Fall
5.64818,24.288,Fall
5.37066,21.54,Fall
2.95093,17.7126,Fall
1.19491,22.065,Fall
1.23521,22.5368,Fall
7.75827,16.818,Fall
5.92473,21.7255,Fall
1.51867,22.3957,Fall
3.31832,19.8235,Fall
5.16608,24.1467,Fall
7.0713,17.6042,Fall
0.864692,17.5249,Fall
2.37711,18.2014,Fall
7.49591,19.9455,Fall
0.594336,22.4061,Fall
2.10097,23.771,Fall
8.03885,17.3931,Fall
5.33004,17.7167,Fall
2.57335,23.5687,Fall
1.04754,20.0268,Fall
0.743449,17.7685,Fall
2.44069,19.499,Fall
7.43115,17.42,Fall
3.78222,22.9673,Fall
6.16812,18.6975,Fall
7.71956,18.0618,Fall
3.72052,25.5437,Fall
2.02164,20.2557,Fall
4.57542,19.3745,Fall
7.63961,18.0965,Fall
6.82679,20.0856,Fall
1.03844,17.4975,Fall
5.95054,17.562,Fall
5.00475,20.3503,Fall
7.63475,17.4905,Fall
1.48245,20.0612,Fall
4.70801,17.6977,Fall
7.41529,17.7829,Fall
3.73606,19.8859,Fall
4.30013,17.9543,Fall
1.07474,17.6335,Fall
2.70245,23.0254,Fall
3.06582,23.2869,Fall
7.9299,18.4168,Fall
2.7379,22.7273,Fall
4.13456,20.5872,Fall
5.78384,23.1031,Fall
1.79362,19.1205,Fall
4.33499,22.1194,Fall
6.3108,18.0698,Fall
7.31647,17.4017,Fall
5.43081,22.766,Fall
5.76621,20.6975,Fall
1.51225,18.433,Fall
7.93503,18.0928,Fall
1.56155,20.7634,Fall
6.59399,20.6478,Fall
2.598,19.2107,Fall
7.83954,22.8536,Fall
6.16518,18.5629,Fall
6.43051,17.961,Fall
2.23938,22.8756,Fall
3.99483,22.3381,Fall
5.36461,18.5079,Fall
6.55717,21.4327,Fall
1.33728,22.7437,Fall
8.06504,18.5496,Fall
7.4996,22.319,Fall
2.64135,22.5342,Fall
6.97089,17.1035,Fall
4.58487,23.0312,Fall
4.14191,21.4656,Fall
2.98687,18.6653,Fall
5.07584,23.5442,Fall
6.24301,24.3894,Fall
3.74319,16.9137,Fall
5.45401,18.891,Fall
6.00336,18.3293,Fall
6.09591,17.4251,Fall
0.929784,17.8593,Fall
7.26077,18.5854,Fall
4.11406,24.4732,Fall
2.57918,18.2449,Fall
2.41733,16.7725,Fall
4.30813,23.8223,Fall
7.47304,21.8497,Fall
3.4878,21.8093,Fall
6.39848,17.9545,Fall
1.28131,19.8987,Fall
4.25359,19.1498,Fall
8.29484,17.5693,Fall
6.56081,22.8815,Fall
2.17252,17.2002,Fall
4.45255,17.952,Fall
2.35354,17.7559,Fall
3.73243,17.1599,Fall
6.63641,17.9844,Fall
6.56698,24.2673,Fall
2.31024,19.0582,Fall
7.75042,17.3854,Fall
5.16676,18.1029,Fall
3.50016,24.3559,Fall
4.45642,21.5379,Fall
5.26474,19.0504,Fall
4.91064,23.8139,Fall
4.3347,18.4856,Fall
4.47992,20.01,Fall
1.90512,18.0791,Fall
6.89229,17.7906,Fall
4.76854,19.6546,Fall
1.54983,20.8123,Fall
6.52726,17.2896,Fall
7.83053,19.0985,Fall
7.94702,18.5703,Fall
3.41468,17.4067,Fall
1.58462,17.0063,Fall
4.58546,24.9039,Fall
1.40507,17.5756,Fall
7.84263,18.7272,Fall
1.9613,17.025,Fall
2.50356,18.43,Fall
3.70952,17.555,Fall
3.52556,20.1132,Fall
6.75067,17.343,Fall
4.09889,17.0455,Fall
1.86089,21.0715,Fall
2.61676,17.4061,Fall
4.51267,19.9005,Fall
1.67817,18.9083,Fall
5.31636,20.4133,Fall
4.95655,21.5614,Fall
6.12397,18.8672,Fall
7.87177,17.4866,Fall
7.67229,20.4084,Fall
7.93737,20.7774,Fall
2.44046,17.5279,Fall
1.55364,16.9996,Fall
2.89159,25.3851,Fall
7.53773,18.1876,Fall
8.14097,18.2976,Fall
7.25746,17.4755,Fall
1.38477,18.3992,Fall
7.94796,19.1996,Fall
3.84057,21.4113,Fall
0.59547,18.4838,Fall
3.98977,21.1667,Fall
0.883567,22.8419,Fall
4.78514,19.9816,Fall
3.17592,17.2903,Fall
4.23304,20.9848,Fall
5.32822,22.1011,Fall
7.33173,20.5616,Fall
5.71016,20.6049,Fall
3.92436,17.8803,Fall
6.94476,19.3641,Fall
7.62,20.3655,Fall
1.46112,16.8634,Fall
4.69152,20.571,Fall
2.75237,18.0136,Fall
0.891342,18.3757,Fall
5.76224,17.2417,Fall
7.28446,17.4686,Fall
1.79925,22.8088,Fall
6.8898,19.979,Fall
7.21098,22.5796,Fall
7.68865,21.2909,Fall
2.60168,18.5944,Fall
7.60724,19.1686,Fall
3.03569,18.6545,Fall
4.85145,24.0672,Fall
0.918353,18.0943,Fall
0.866418,22.9961,Fall
6.16843,22.0346,Fall
4.00611,26.6739,Fall
2.53119,17.7539,Fall
2.01487,16.854,Fall
5.77326,20.4803,Fall
0.525647,17.5189,Fall
6.83867,22.2929,Fall
1.14362,17.7505,Fall
2.0233,21.7636,Fall
3.54962,19.2506,Fall
4.32258,21.9161,Fall
3.30477,22.8019,Fall
3.03608,17.7152,Fall
8.07719,17.4024,Fall
5.55089,17.9375,Fall
0.706156,17.5284,Fall
3.894,20.4752,Fall
7.38038,20.9836,Fall
2.88517,19.554,Fall
1.26358,16.9864,Fall
6.46634,17.4335,Fall
5.27213,17.9347,Fall
4.99233,17.8985,Fall
0.942406,21.3467,Fall
1.62367,24.2012,Fall
5.40173,17.6986,Fall
2.15131,19.7729,Fall
4.47315,24.0668,Fall
4.79301,19.8316,Fall
2.74449,17.3139,Fall
7.95578,16.8512,Fall
7.12532,18.0629,Fall
6.1841,22.543,Fall
1.13378,21.1745,Fall
1.3543,17.8119,Fall
4.38468,19.9275,Fall
1.78209,19.2898,Fall
8.18965,20.5101,Fall
1.76491,21.7545,Fall
4.34303,22.304,Fall
3.3763,17.8581,Fall
5.53369,23.3649,Fall
1.53382,20.7746,Fall
3.8951,18.5688,Fall
2.6755,21.4702,Fall
7.48025,17.5854,Fall
0.84059,16.9493,Fall
7.68384,18.4235,Fall
7.05109,17.9173,Fall
2.85471,19.2427,Fall
6.70857,17.6856,Fall
0.767137,17.0955,Fall
8.10031,17.0273,Fall
4.64969,18.7749,Fall
2.89947,17.7369,Fall
3.36425,21.0852,Fall
1.04295,17.7123,Fall
8.27653,17.1097,Fall
0.830451,18.6615,Fall
5.65533,22.011,Fall
3.99244,26.2582,Fall
7.95963,17.4162,Fall
2.45053,16.7975,Fall
4.69273,22.8422,Fall
4.30297,17.9083,Fall
6.03121,16.7671,Fall
1.05553,16.9279,Fall
2.04133,21.4704,Fall
2.20415,17.9091,Fall
6.30775,22.4788,Fall
2.00487,24.1805,Fall
5.01724,22.4793,Fall
2.20947,21.8262,Fall
7.27549,18.7804,Fall
7.90688,19.1573,Fall
4.58619,20.8075,Fall
3.28372,24.8632,Fall
2.35693,18.8831,Fall
0.912659,19.8234,Fall
2.62687,20.269,Fall
5.65007,20.4327,Fall
4.70472,22.0759,Fall
7.92142,20.5956,Fall
3.62833,21.7926,Fall
5.96066,18.2708,Fall
4.35756,20.2053,Fall
4.53982,26.4429,Fall
2.62118,21.768,Fall
4.08817,22.8873,Fall
4.21227,18.1643,Fall
6.06081,20.2968,Fall
7.89477,19.3872,Fall
3.10355,23.4838,Fall
0.853246,17.1839,Fall
4.41221,24.0287,Fall
4.78972,20.2292,Fall
1.84265,18.3677,Fall
6.48264,17.4345,Fall
8.24188,18.519,Fall
7.935,17.373,Fall
2.06732,16.9483,Fall
7.38316,17.6925,Fall
6.04397,23.1334,Fall
4.07953,19.144,Fall
4.75954,19.3017,Fall
7.18124,18.1971,Fall
4.28556,21.5084,Fall
3.44751,22.2194,Fall
4.38833,21.4254,Fall
5.06143,24.8201,Fall
2.0044,20.5308,Fall
7.58337,17.8916,Fall
5.80644,17.2642,Fall
5.48574,18.3473,Fall
1.3023,18.161,Fall
5.25771,22.8318,Fall
1.47052,20.5143,Fall
1.13929,17.0786,Fall
4.6553,17.0027,Fall
3.67934,18.1235,Fall
5.1373,19.6763,Fall
1.22178,18.2045,Fall
3.90033,22.2065,Fall
1.8924,17.9451,Fall
8.2589,18.9062,Fall
4.92052,22.3515,Fall
5.91029,16.9462,Fall
3.07297,19.0109,Fall
1.26501,23.8923,Fall
8.17089,16.852,Fall
2.76606,19.7878,Fall
3.84409,17.241,Fall
5.61581,20.2888,Fall
0.716065,17.9118,Fall
6.87291,22.1731,Fall
4.72793,21.5711,Fall
2.70303,20.5358,Fall
1.00535,19.9047,Fall
1.79608,19.18,Fall
7.53733,17.702,Fall
5.89921,24.0948,Fall
2.48111,24.5541,Fall
1.03665,18.0032,Fall
5.93519,24.9126,Fall
5.00875,21.9643,Fall
3.69292,20.5066,Fall
3.3723,19.1613,Fall
2.22178,17.3508,Fall
5.77058,17.1715,Fall
8.13011,18.6074,Fall
1.89967,18.2674,Fall
5.20241,19.7807,Fall
3.84705,19.8879,Fall
4.02343,25.7258,Fall
2.51438,19.595,Fall
6.9895,17.3249,Fall
4.3257,18.4304,Fall
4.78145,17.3447,Fall
2.91106,23.6152,Fall
1.94743,19.936,Fall
1.19582,20.5535,Fall
6.11941,17.791,Fall
2.06049,20.2874,Fall
5.93097,17.3878,Fall
3.58207,18.5202,Fall
3.78114,18.2119,Fall
4.19968,17.0871,Fall
3.40441,18.2035,Fall
1.31111,18.4899,Fall
2.94924,24.6597,Fall
5.72452,18.188,Fall
5.74058,17.4638,Fall
2.76579,18.2659,Fall
4.12855,21.8529,Fall
2.03864,17.7144,Fall
2.17129,21.6746,Fall
0.703132,22.1921,Fall
7.55075,16.8117,Fall
2.17391,17.5607,Fall
2.3058,17.5316,Fall
2.71388,20.4306,Fall
1.52106,17.2743,Fall
5.53273,17.0502,Fall
1.11143,18.5044,Fall
1.57431,22.6502,Fall
5.57578,19.9416,Fall
3.18459,18.3837,Fall
6.07104,21.6499,Fall
4.89132,19.7751,Fall
2.52907,23.4212,Fall
5.62337,17.2828,Fall
1.4338,20.363,Fall
4.72661,23.4088,Fall
3.94865,18.2264,Fall
2.62196,23.3505,Fall
5.25639,19.3348,Fall
7.35158,21.1761,Fall
8.35142,17.7359,Fall
5.28584,22.9563,Fall
3.69438,18.0799,Fall
2.28756,21.7587,Fall
2.53749,18.1453,Fall
4.28023,25.2907,Fall
3.40104,24.4061,Fall
7.68452,17.6587,Fall
3.40902,22.9597,Fall
3.44937,23.5706,Fall
3.52845,20.3377,Fall
7.07951,16.7637,Fall
5.62306,19.074,Fall
5.33605,19.3006,Fall
3.14135,18.0269,Fall
6.93283,17.2885,Fall
0.823177,17.4027,Fall
7.34737,18.5039,Fall
4.54117,17.6349,Fall
3.64378,25.8317,Fall
4.41905,21.1086,Fall
5.75337,18.493,Fall
0.622549,18.2146,Fall
7.35329,20.7553,Fall
4.02382,25.7261,Fall
3.2105,18.0378,Fall
1.606,16.9011,Fall
3.96681,26.1053,Fall
4.41243,25.888,Fall
3.68608,22.0255,Fall
5.8415,21.7011,Fall
3.82128,17.1964,Fall
8.05761,17.3343,Fall
5.21934,18.4941,Fall
6.85111,18.3037,Fall
1.37958,21.6593,Fall
3.63627,17.137,Fall
3.16254,19.2573,Fall
4.98582,24.0185,Fall
7.27147,17.3063,Fall
1.13648,19.2613,Fall
1.0913,22.1065,Fall
7.18686,17.885,Fall
2.19072,17.7959,Fall
5.76386,17.2322,Fall
4.77731,19.885,Fall
7.05031,17.9908,Fall
1.50289,17.4115,Fall
1.53967,23.9,Fall
4.88656,16.9352,Fall
7.93975,20.0882,Fall
3.77505,18.5636,Fall
3.08491,20.9853,Fall
5.27743,24.577,Fall
7.8149,17.3917,Fall
7.08192,16.74,Fall
8.3246,18.2345,Fall
0.699381,20.2664,Fall
1.40702,21.5933,Fall
5.29921,19.5029,Fall
6.95377,17.1076,Fall
2.75811,24.6358,Fall
2.39732,24.3196,Fall
2.60234,23.4488,Winter
5.91441,20.9494,Winter
6.73338,23.095,Winter
2.927,28.9604,Winter
0.804943,27.6872,Winter
7.83316,17.7368,Winter
3.22785,21.7357,Winter
1.35705,28.62,Winter
4.37743,22.8136,Winter
6.54536,18.2375,Winter
2.25966,20.565,Winter
2.63463,26.9346,Winter
2.42477,20.3304,Winter
8.29474,20.1797,Winter
2.06965,22.4395,Winter
5.03314,24.0932,Winter
7.77426,17.5158,Winter
1.6738,25.043,Winter
8.13157,20.7887,Winter
7.94836,17.106,Winter
