age,income,region
3.84511,16.4031,East
8.71849,13.002,East
4.73771,15.6917,East
2.45233,16.3801,East
2.43595,13.3788,East
7.89482,15.82,East
3.1398,12.4257,East
7.88035,11.9679,East
2.57563,13.5802,East
3.66994,15.165,East
5.02885,17.8256,East
9.5432,11.9711,East
9.43486,14.7147,East
2.58494,12.8396,East
4.01516,12.4719,East
2.04182,12.9525,East
5.44936,13.8329,East
4.98251,11.8594,East
9.14219,13.5547,East
9.41855,15.2795,East
4.25471,15.5407,East
5.27693,15.9657,East
9.09943,16.8778,East
8.25338,15.2648,East
0.664552,12.2415,East
3.65456,13.0163,East
4.61576,19.1634,East
2.80082,13.9723,East
2.51596,11.9377,East
0.987064,12.4668,East
6.70985,15.0957,East
3.11072,12.9134,East
1.12468,15.0725,East
2.81275,12.1702,East
8.20808,16.2146,East
8.67658,11.8057,East
5.19498,16.7033,East
4.56187,17.0369,East
9.87072,12.347,East
2.52534,14.5779,East
2.66514,12.8095,East
3.38814,12.6824,East
2.26255,12.8682,East
4.215,15.7084,East
9.23738,12.2445,East
6.44503,12.7432,East
4.5229,14.4522,East
9.46019,13.6022,East
1.08799,14.1249,East
2.6171,11.8838,East
5.97764,12.865,East
6.44698,16.4581,East
1.00382,12.5498,East
4.43872,16.051,East
6.76451,17.3832,East
7.22677,15.3441,East
6.66042,12.0344,East
3.65933,18.045,East
1.51376,14.3729,East
4.66621,16.8711,East
1.84673,12.3622,East
9.58505,11.8377,East
5.12036,12.3907,East
3.6281,14.0134,East
7.87157,14.7208,East
5.33562,13.9858,East
3.55982,13.7019,East
8.3031,11.8377,East
8.82458,13.8984,East
6.93953,20.2342,East
1.13681,20.2181,East
5.98175,14.0346,East
7.84314,13.288,East
1.91995,14.4383,East
2.79094,16.707,East
8.96958,15.9818,East
0.820151,12.4924,East
7.74328,17.5151,East
5.10715,12.3077,East
4.852,15.9501,East
0.697062,12.4417,East
8.37331,15.6841,East
4.03034,14.6313,East
5.74024,15.9789,East
7.03049,17.7075,East
7.26985,12.5464,East
9.66401,11.9861,East
5.65116,18.0632,East
4.40735,12.4581,East
9.6425,12.6748,East
6.69794,14.5218,East
3.44752,15.6426,East
1.82509,12.3506,East
8.59214,12.3566,East
4.05262,12.0513,East
6.87144,14.1907,East
5.07922,19.1376,East
2.50988,16.7706,East
6.31594,16.22,East
1.20346,12.5493,East
4.53608,16.7454,East
5.79551,16.0642,East
4.75064,12.17,East
7.70495,16.2268,East
8.45389,14.7794,East
7.91825,15.4846,East
0.996782,14.2197,East
2.46451,11.875,East
5.70094,11.9072,East
9.46406,13.2646,East
8.52034,11.8809,East
8.59195,14.0054,East
3.49531,16.5386,East
4.68828,18.3282,East
5.07817,15.2465,East
2.11716,15.3375,East
0.923594,15.0065,East
9.57823,13.3635,East
2.90473,12.4493,East
2.89752,13.3764,East
1.41793,11.8445,East
9.4044,12.4562,East
6.10852,12.3694,East
6.9335,12.0287,East
9.2444,11.9111,East
3.89611,18.1151,East
6.50324,13.0665,East
0.996655,14.902,East
2.395,14.4013,East
8.48527,13.1991,East
7.87596,17.2809,East
3.94357,13.7572,East
4.19086,15.5621,East
5.67209,16.877,East
0.632278,12.1759,East
2.90976,15.6489,East
2.5978,12.6547,East
2.99706,16.6386,East
8.24581,13.639,East
3.27292,15.9279,East
2.43988,11.8258,East
5.39528,17.0307,East
8.81034,14.8607,East
2.91076,15.2046,East
1.37216,12.7157,East
3.99803,14.62,East
7.69531,16.7226,East
5.83403,15.6272,East
8.3487,15.1616,East
9.69815,13.1935,East
8.12066,12.8092,East
6.33594,12.8244,East
5.29208,15.8359,East
1.00865,14.1958,East
9.93185,12.2774,East
4.25389,17.016,East
2.06856,15.4885,East
6.9304,12.137,East
3.31652,15.124,East
6.1656,12.8627,East
6.17496,12.2375,East
4.84214,17.2446,East
8.53132,12.5887,East
3.13394,12.5065,East
4.86958,16.8537,East
5.7112,14.7885,East
6.90125,16.1192,East
8.03854,16.9205,East
4.36093,15.7168,East
6.73514,12.2645,East
2.05327,14.1449,East
9.44352,11.9966,East
4.24991,11.9552,East
7.52398,15.5013,East
0.822223,12.8874,East
2.56902,15.8352,East
5.23294,13.9966,East
8.92949,12.0587,East
5.61256,13.273,East
9.41728,15.4523,East
5.20188,17.9286,East
5.26475,17.5324,East
1.76161,12.66,East
8.2151,11.9526,East
2.96382,12.9845,East
9.13134,13.0146,East
9.23729,12.6187,East
9.54428,12.6923,East
5.54618,12.8989,East
7.02853,18.1017,East
7.98697,12.8376,East
1.86809,16.7537,East
6.30905,12.5959,East
0.954115,12.5515,East
5.332,13.0042,East
2.09327,13.336,East
2.35862,13.6361,East
4.0797,15.2185,East
4.71653,15.4535,East
6.51898,16.8448,East
1.33334,15.7128,East
5.38988,17.8165,East
2.3558,12.25,East
6.05406,15.2543,East
6.65347,16.9434,East
5.89091,15.5017,East
7.6069,13.6451,East
3.8015,13.5821,East
7.86025,11.8698,East
4.71965,13.0812,East
5.20554,11.983,East
6.75456,16.4146,East
0.803486,13.8147,East
6.81024,17.8824,East
6.47563,15.6724,East
3.55806,12.5943,East
1.44076,16.0946,East
1.48934,16.4741,East
9.35447,11.8748,East
7.14368,15.8216,East
1.83112,16.3606,East
4.00103,14.2919,East
6.22896,17.7688,East
8.52616,12.5071,East
1.0426,12.4433,East
2.86619,12.9873,East
9.03812,14.39,East
0.716615,16.3689,East
2.53322,17.4666,East
9.69278,12.3373,East
6.42665,12.5976,East
3.10279,17.3039,East
1.26306,14.4554,East
0.896408,12.6392,East
2.94284,14.0309,East
8.96004,12.359,East
4.56038,16.8202,East
7.43716,13.3863,East
9.30779,12.8751,East
4.48598,18.8923,East
2.43757,14.6395,East
5.51676,13.9308,East
9.21139,12.903,East
8.23134,14.5027,East
1.25209,12.4213,East
7.17481,12.4732,East
6.03443,14.7156,East
9.20552,12.4156,East
1.78745,14.4831,East
5.67664,12.5823,East
8.94092,12.6508,East
4.50473,14.3421,East
5.18485,12.7886,East
1.29586,12.5306,East
3.25846,16.867,East
3.69659,17.0774,East
9.56141,13.1606,East
3.30121,16.6273,East
4.98521,14.9061,East
6.97382,16.9295,East
2.16263,13.7265,East
5.22688,16.1384,East
7.60919,12.8815,East
8.82178,12.3442,East
6.54815,16.6583,East
6.95256,14.9948,East
1.82338,13.1737,East
9.56759,12.9,East
1.88282,15.0478,East
7.95066,14.9549,East
3.13252,13.799,East
9.45246,16.7289,East
7.43362,13.2781,East
7.75354,12.794,East
2.70011,16.7466,East
4.81673,16.3142,East
6.46834,13.2339,East
7.90625,15.5861,East
1.61242,16.6405,East
9.72436,13.2674,East
9.04259,16.2989,East
3.1848,16.4719,East
8.40509,12.1044,East
5.52816,16.8717,East
4.99408,15.6126,East
3.6014,13.3604,East
6.12016,17.2842,East
7.52746,17.9639,East
4.51332,11.9518,East
6.57612,13.5419,East
7.23851,13.0902,East
7.3501,12.363,East
1.12108,12.7123,East
8.75461,13.2962,East
4.96049,18.0314,East
3.10984,13.0224,East
2.91468,11.8382,East
5.19449,17.5078,East
9.01056,15.9215,East
4.20539,15.889,East
7.71491,12.7888,East
1.54494,14.3524,East
5.12874,13.7501,East
10.0014,12.479,East
7.91064,16.7512,East
2.61949,12.1822,East
5.36862,12.7868,East
2.83776,12.6291,East
4.50035,12.1498,East
8.00179,12.8129,East
7.91808,17.8658,East
2.78555,13.6764,East
9.34501,12.3311,East
6.22976,12.9081,East
4.22028,17.937,East
5.37329,15.6707,East
6.34793,13.6702,East
5.92097,17.5011,East
5.22653,13.2159,East
5.40162,14.4419,East
2.29709,12.889,East
8.31032,12.657,East
5.74963,14.1561,East
1.8687,15.0872,East
7.87019,12.2541,East
9.4416,13.7089,East
9.58205,13.2841,East
4.11721,12.3482,East
1.91064,12.0263,East
5.52888,18.3778,East
1.69416,12.4841,East
9.45618,13.4103,East
2.36483,12.0412,East
3.01864,13.1712,East
4.47271,12.4675,East
4.2509,14.5249,East
8.13956,12.297,East
4.94219,12.0578,East
2.24376,15.2955,East
3.15514,12.3478,East
5.44112,14.3538,East
2.02344,13.5559,East
6.41015,14.7663,East
5.97631,15.6896,East
7.38394,13.5228,East
9.4913,12.4125,East
9.2508,14.7623,East
9.57042,15.059,East
2.94257,12.4457,East
1.8733,12.0209,East
3.48652,18.7646,East
9.08856,12.9763,East
9.8159,13.0648,East
8.75062,12.4036,East
1.66967,13.1465,East
9.5832,13.7902,East
4.63073,15.5689,East
0.717983,13.2145,East
4.81062,15.3722,East
1.06535,16.7194,East
5.76965,14.4191,East
3.82933,12.2546,East
5.10396,15.2258,East
6.42446,16.1236,East
8.84017,14.8856,East
6.88496,14.9204,East
4.73176,12.7291,East
8.37359,13.9225,East
9.18775,14.7278,East
1.76173,11.9113,East
5.65676,14.8931,East
3.31864,12.8363,East
1.07473,13.1275,East
6.94777,12.2156,East
8.78318,12.398,East
2.16943,16.6928,East
8.30731,14.417,East
8.69459,16.5084,East
9.27052,15.472,East
3.13694,13.3034,East
9.17236,13.7652,East
3.66026,13.3518,East
5.84959,17.7049,East
1.1073,12.9013,East
1.04468,16.8434,East
7.43753,16.0702,East
4.83034,19.8012,East
3.05196,12.6274,East
2.42941,11.9037,East
6.96106,14.8201,East
0.633794,12.4385,East
8.24567,16.2779,East
1.37891,12.6247,East
2.43958,15.8522,East
4.27993,13.8312,East
5.21191,15.9748,East
3.98471,16.6873,East
3.66073,12.5963,East
9.73901,12.3448,East
6.69293,12.7752,East
0.851442,12.4462,East
4.69517,14.816,East
8.89883,15.2249,East
3.47876,14.0752,East
1.52356,12.0103,East
7.79674,12.3698,East
6.35683,12.7729,East
6.01945,12.7438,East
1.1363,15.5169,East
1.95772,17.8126,East
6.5131,12.583,East
2.59393,14.2512,East
5.39346,17.7045,East
5.77913,14.2985,East
3.30914,12.2736,East
9.59262,11.9015,East
8.59128,12.876,East
7.45643,16.479,East
1.36704,15.3784,East
1.63292,12.6741,East
5.28678,14.3756,East
2.14874,13.8627,East
9.87461,14.8441,East
2.12802,15.8449,East
5.23657,16.2869,East
4.07094,12.7113,East
6.6722,17.14,East
1.84939,15.0568,East
4.69649,13.2829,East
3.22596,15.6162,East
9.01925,12.492,East
1.01353,11.9804,East
9.26472,13.166,East
8.5018,12.7589,East
3.44204,13.8248,East
8.08879,12.5726,East
0.924968,12.098,East
9.76688,12.0431,East
5.60633,13.4486,East
3.49601,12.6138,East
4.05641,15.3066,East
1.25753,12.594,East
9.97936,12.1094,East
1.00131,13.3574,East
6.81887,16.0512,East
4.81386,19.4669,East
9.59726,12.3559,East
2.9547,11.8583,East
5.65822,16.7197,East
5.18827,12.7517,East
7.27208,11.8339,East
1.2727,11.9632,East
2.46131,15.6164,East
2.65764,12.7523,East
7.60553,16.4274,East
2.41736,17.7959,East
6.0495,16.4278,East
2.66406,15.9025,East
8.77236,13.453,East
9.53365,13.7561,East
5.52976,15.0833,East
3.95932,18.345,East
2.84184,13.5356,East
1.10043,14.2918,East
3.16733,14.6502,East
6.81253,14.7818,East
5.67268,16.1034,East
9.5512,14.9129,East
4.37482,15.8756,East
7.187,13.0432,East
5.2541,14.599,East
5.47385,19.6154,East
3.16046,15.8557,East
4.92929,16.7559,East
5.07892,12.9576,East
7.30777,14.6725,East
9.51905,13.941,East
3.74209,17.2357,East
1.02879,12.1691,East
5.31998,17.6738,East
5.77516,14.6182,East
2.22176,13.1212,East
7.81639,12.3706,East
9.93758,13.2428,East
9.56758,12.3211,East
2.49265,11.9796,East
8.90219,12.5781,East
7.28747,16.9538,East
4.91885,13.7454,East
5.73877,13.8722,East
8.65872,12.9839,East
5.16727,15.647,East
4.15681,16.2188,East
5.29118,15.5803,East
6.10278,18.3103,East
2.41679,14.8607,East
9.14358,12.7382,East
7.00106,12.2336,East
6.61439,13.1047,East
1.57024,12.9549,East
6.33944,16.7113,East
1.77308,14.8474,East
1.37369,12.0843,East
5.61308,12.0233,East
4.43633,12.9247,East
6.19426,14.1735,East
1.47314,12.9899,East
4.70279,16.2084,East
2.28174,12.7812,East
9.95809,13.5542,East
5.93287,16.325,East
7.12628,11.9779,East
3.7052,13.6384,East
1.52528,17.5642,East
9.85198,11.9022,East
3.33515,14.2632,East
4.63499,12.215,East
6.77122,14.6661,East
0.863389,12.7545,East
8.28695,16.1816,East
5.70066,15.6974,East
3.25915,14.8648,East
1.21219,14.3572,East
2.16562,13.7744,East
9.08807,12.5857,East
7.11293,17.727,East
2.99158,18.0964,East
1.24993,12.8279,East
7.15632,18.3847,East
6.03925,16.0136,East
4.45271,14.8413,East
4.06613,13.7594,East
2.67889,12.3033,East
6.95783,12.1591,East
9.80281,13.3139,East
2.29051,13.0404,East
6.27275,14.2575,East
4.63855,14.3437,East
4.8512,19.0388,East
3.03169,14.1081,East
8.42753,12.2824,East
5.21567,13.1715,East
5.76518,12.2984,East
3.50999,17.3414,East
2.34809,14.3824,East
1.44185,14.879,East
7.37843,12.6573,East
2.48441,14.665,East
7.15121,12.333,East
4.31905,13.2438,East
4.55908,12.9958,East
5.06372,12.0912,East
4.10484,12.9891,East
1.58086,13.2194,East
3.55602,18.1813,East
6.90229,12.9766,East
6.92166,12.3942,East
3.33482,13.0393,East
4.97797,15.9241,East
2.45808,12.5957,East
2.61802,15.7806,East
0.847795,16.1968,East
9.10426,11.8698,East
2.62117,12.4721,East
2.7802,12.4487,East
3.27223,14.7801,East
1.83401,12.2418,East
6.67104,12.0615,East
1.3401,13.2311,East
1.89821,16.5652,East
6.72295,14.3869,East
3.8398,13.134,East
7.32011,15.7608,East
5.89766,14.253,East
3.0494,17.1853,East
6.78032,12.2486,East
1.72879,14.7258,East
5.69908,17.1754,East
4.76105,13.0075,East
3.1614,17.1285,East
6.33785,13.8988,East
8.8641,15.3798,East
10.0696,12.613,East
6.37336,16.8114,East
4.45447,12.8896,East
2.75821,15.8482,East
3.05956,12.9423,East
5.16085,18.6888,East
4.10077,17.9774,East
9.26555,12.5509,East
4.1104,16.8141,East
4.15906,17.3054,East
4.2544,14.7054,East
8.53606,11.8311,East
6.77995,13.6891,East
6.4339,13.8714,East
3.78766,12.847,East
8.3592,12.2532,East
0.992538,12.345,East
8.85904,13.2306,East
5.47549,12.5317,East
4.39346,19.1239,East
5.32823,15.3255,East
6.93708,13.2219,East
0.750634,12.998,East
8.86616,15.0413,East
4.85168,19.039,East
3.87103,12.8558,East
1.93642,11.9416,East
4.78295,19.344,East
5.32025,19.1692,East
4.44446,16.0628,East
7.04334,15.8019,East
4.60747,12.1791,East
9.71539,12.29,East
6.29317,13.2228,East
8.26067,13.0697,East
1.66342,15.7684,East
4.3844,12.1314,East
3.81322,13.8365,East
6.0116,17.6657,East
8.76752,12.2675,East
1.37029,13.8398,East
1.31584,16.128,East
8.6655,12.7329,East
2.64143,12.6612,East
6.94972,12.2079,East
5.7602,14.3414,East
8.50085,12.818,East
1.8121,12.3521,East
1.85645,17.5704,East
5.89193,11.969,East
9.57328,14.5048,East
4.55173,13.2787,East
3.7196,15.2262,East
6.36322,18.1148,East
9.42274,12.3362,East
8.53897,11.8121,East
10.0373,13.014,East
0.843274,14.6481,East
1.69651,15.7152,East
6.38947,14.0341,East
8.38445,12.1077,East
3.32556,18.1622,East
2.89055,17.9078,East
3.13775,17.2075,West
7.13125,15.1974,West
8.11872,16.923,West
3.5292,21.6402,West
0.970553,20.6162,West
9.44477,12.6137,West
3.89195,15.8298,West
1.63625,21.3663,West
5.27804,16.6966,West
7.89202,13.0164,West
2.72456,14.8882,West
3.17668,20.011,West
2.92366,14.6996,West
10.0013,14.5784,West
2.49546,16.3958,West
6.06866,17.7258,West
9.37375,12.436,West
2.01817,18.4896,West
9.80458,15.0681,West
9.58366,12.1064,West
8.9892,14.8713,West
2.65756,19.5262,West
6.62182,15.607,West
7.82042,13.1591,West
9.94796,13.3066,West
2.33501,20.659,West
7.86894,13.3234,West
3.83167,18.2878,West
2.28967,18.9526,West
4.61201,13.8892,West
8.13175,12.697,West
5.02283,12.9946,West
5.70959,13.3437,West
10.0343,14.6332,West
4.40159,21.6019,West
6.44554,13.1164,West
4.08156,23.1673,West
4.34183,16.8098,West
7.2038,18.5682,West
9.49303,12.7552,West
5.7553,17.7178,West
7.89138,12.8882,West
1.473,16.245,West
2.62544,12.1737,West
5.37515,17.911,West
0.81911,18.378,West
3.01948,21.5452,West
5.51945,12.577,West
0.771383,23.0508,West
3.12996,14.1556,West
5.48759,11.9398,West
6.04626,14.1028,West
9.37835,12.1036,West
6.72852,13.137,West
4.54925,20.7129,West
9.42182,11.9785,West
8.04714,11.8903,West
2.52008,23.223,West
1.86646,14.8349,West
7.01642,19.0058,West
5.9209,21.8302,West
8.09242,12.3179,West
7.61171,12.4426,West
6.53825,13.1572,West
9.95131,13.5365,West
5.67242,16.6361,West
1.69885,22.2653,West
8.45718,15.9018,West
3.01002,13.8821,West
7.9755,16.7976,West
9.67466,13.9752,West
7.21471,15.3536,West
6.26249,19.7845,West
4.98065,18.2242,West
4.07368,13.9691,West
3.96589,16.7972,West
6.64373,13.6542,West
7.72954,12.224,West
7.04198,17.6194,West
2.50498,14.8639,West
5.29818,18.6202,West
8.111,13.6222,West
5.1254,11.9693,West
5.70109,20.5311,West
7.91724,18.2748,West
6.87895,15.5973,West
4.49831,13.5752,West
9.09166,12.6411,West
2.16626,18.3657,West
10.0376,12.2707,West
1.75315,19.333,West
0.771277,26.8412,West
9.04068,13.6253,West
2.94481,23.0062,West
7.52566,14.1588,West
8.2941,12.4751,West
8.74742,15.9246,West
10.0006,13.0255,West
3.40867,21.392,West
7.3418,11.8876,West
1.72052,13.7349,West
4.47434,21.6912,West
8.64334,13.1299,West
4.10437,21.6465,West
6.21586,19.9158,West
5.39066,13.0926,West
6.73424,13.4489,West
9.82385,13.2547,West
1.1567,20.9991,West
6.05394,18.7178,West
8.78562,12.9101,West
5.17907,17.9642,West
1.37208,23.0532,West
5.9271,12.9354,West
3.7681,20.9256,West
2.0942,21.5131,West
8.65338,17.3859,West
5.55912,13.7466,West
9.44946,13.2241,West
8.24686,13.4512,West
7.17858,12.1779,West
0.677491,25.5968,West
4.67293,13.3122,West
2.49624,22.1166,West
9.23704,12.6581,West
2.27982,17.1656,West
3.33326,12.9929,West
5.51411,16.881,West
3.11879,19.5474,West
2.61322,17.4946,West
6.29149,18.6148,West
1.47038,17.235,West
1.17969,19.2213,West
4.14772,18.5762,West
7.44028,12.9252,West
5.87292,19.515,West
4.62618,15.5506,West
5.97635,12.3974,West
4.08352,14.8974,West
9.47658,12.0465,West
1.14885,21.5955,West
6.99355,16.6386,West
9.05262,12.6641,West
8.22671,12.8203,West
2.36918,22.7319,West
3.4265,13.2102,West
7.4061,17.9804,West
1.42636,15.2723,West
8.30209,17.2602,West
7.42367,12.1183,West
7.52478,14.1201,West
1.57728,15.2601,West
7.41283,12.7718,West
7.05428,12.3686,West
8.48221,12.894,West
1.02308,17.4815,West
0.848396,20.3798,West
4.15492,17.5674,West
2.03605,23.689,West
5.90674,15.9453,West
9.29894,13.0917,West
4.32948,15.7724,West
8.61478,12.7962,West
0.632276,19.5982,West
2.22246,21.5855,West
0.917502,17.0903,West
3.73099,11.995,West
9.21239,13.6392,West
1.5462,17.4126,West
6.36058,17.9032,West
4.89664,19.764,West
9.49853,12.3896,West
1.78781,14.6896,West
2.63366,19.1069,West
0.909172,21.481,West
4.73069,14.1991,West
3.25552,19.9577,West
8.85061,13.4814,West
6.34669,13.3862,West
6.43315,12.5027,West
5.65656,18.9454,West
1.49798,16.552,West
4.83542,20.9493,West
10.0753,12.2524,West
8.52292,13.7291,West
9.07319,16.2171,West
8.40949,16.7491,West
1.60374,18.3876,West
2.77939,15.5393,West
0.6595,22.8107,West
3.49817,18.0397,West
1.65634,14.6775,West
5.0979,20.1626,West
7.02886,12.1253,West
8.89408,12.0766,West
7.71011,12.4051,West
9.49963,12.5885,West
1.13934,21.589,West
0.745099,16.7654,West
6.87965,12.2178,West
3.36438,16.2269,West
3.02558,21.4604,West
3.75689,12.5021,West
3.17957,23.725,West
5.46307,12.9786,West
4.7894,21.7545,West
5.47244,11.9669,West
6.98714,17.44,West
4.28838,12.6156,West
3.00486,14.4248,West
2.2006,23.1946,West
3.93253,22.2657,West
7.64008,12.0016,West
7.78086,15.8332,West
6.93226,15.0013,West
2.84156,22.3758,West
6.18742,12.5183,West
6.02302,15.6922,West
5.20632,15.0908,West
5.8273,12.7401,West
5.27742,21.2957,West
5.97356,11.9184,West
7.39153,13.2427,West
1.66598,21.734,West
7.71396,14.9821,West
1.91412,16.8612,West
1.25964,18.896,West
9.85396,15.5078,West
9.67357,12.981,West
1.20113,22.7406,West
4.81874,19.0046,West
2.39002,18.8106,West
5.21651,20.632,West
8.47518,15.9376,West
9.61328,12.9314,West
6.62369,14.5235,West
3.97441,20.1647,West
6.33143,15.669,West
3.57841,22.1056,West
9.22783,12.1256,West
8.85528,12.7479,West
5.9053,12.8873,West
3.69935,12.0849,West
3.40253,12.2938,West
0.9458,25.3313,West
8.33951,16.289,West
4.88612,18.8447,West
3.7025,20.461,West
5.08199,19.369,West
8.36707,11.8727,West
1.80761,22.7656,West
8.73485,12.6409,West
9.11146,16.955,West
9.57638,13.6296,West
4.38626,14.6492,West
2.68198,20.217,West
4.1609,16.2505,West
3.77602,12.8464,West
2.29465,20.6106,West
6.36868,12.3027,West
5.1341,13.2947,West
8.81088,18.1542,West
0.933436,20.9758,West
6.71455,18.4826,West
7.83986,15.5178,West
7.80715,12.9556,West
9.0034,12.8078,West
7.51937,15.1608,West
9.3978,17.981,West
3.7736,14.5268,West
5.38532,20.5628,West
0.763052,25.919,West
0.695749,22.0524,West
2.8992,21.683,West
1.58263,18.7872,West
3.08899,23.3518,West
2.30306,21.6726,West
0.899514,14.9843,West
9.22292,16.1541,West
0.707708,21.9238,West
7.58598,11.9501,West
2.06779,20.4952,West
9.25057,12.7074,West
9.06692,13.1046,West
6.80936,17.8515,West
6.98261,12.1,West
0.680455,18.4477,West
9.93703,11.898,West
8.92552,12.8727,West
9.08875,14.6618,West
6.85986,16.9222,West
3.88824,22.781,West
9.07498,14.8703,West
3.38484,14.7426,West
5.94762,19.7509,West
1.57246,22.3998,West
9.34248,12.1968,West
1.96028,19.4338,West
2.75527,23.6198,West
5.90437,17.0243,West
7.85068,12.018,West
6.48287,17.6534,West
2.82366,12.3415,West
0.638911,19.0926,West
7.78507,13.3638,West
9.94021,12.0427,West
8.28368,12.9513,West
4.97896,12.2198,West
9.1706,14.5328,West
4.50306,18.9322,West
5.59063,21.4427,West
5.13888,14.7207,West
4.86005,15.8845,West
7.95556,18.7327,West
5.60797,12.4201,West
3.62298,19.8292,West
3.0696,22.011,West
0.986712,16.4662,West
6.14119,19.1994,West
2.80314,21.652,West
2.02986,13.16,West
6.80869,12.2667,West
7.06742,12.7837,West
7.73786,13.2007,West
5.3888,14.2101,West
9.07882,13.3236,West
9.47844,12.333,West
8.25966,17.2342,West
6.63636,13.6447,West
3.50016,13.6889,West
9.91883,12.1896,West
3.22058,18.6823,West
2.5451,16.5598,West
4.80835,14.1707,West
1.16714,15.9975,West
9.87677,15.294,West
6.19069,20.2287,West
5.8932,11.8903,West
6.82728,12.6075,West
5.32687,17.4926,West
0.933,23.6052,West
6.41634,12.5992,West
7.39784,19.111,West
4.56828,16.8074,West
7.78644,13.0257,West
2.77517,19.7389,West
2.72106,23.8102,West
2.15539,23.1256,West
4.14535,12.0299,West
8.63426,12.0644,West
8.45377,12.4363,West
4.24769,16.6551,West
6.19717,16.5715,West
7.44172,18.9393,West
2.9094,22.4774,West
2.21893,24.5291,West
9.81631,11.9658,West
6.46591,18.4188,West
9.90438,14.1317,West
3.8218,14.7409,West
7.27364,16.4527,West
2.7336,15.1211,West
3.09834,20.957,West
5.46748,15.8793,West
3.65039,13.8961,West
2.21402,21.0899,West
3.11423,19.9222,West
0.967823,17.0442,West
7.28681,12.0026,West
5.2805,14.9062,West
1.52059,20.9146,West
2.25251,23.2617,West
1.59895,24.7815,West
6.419,15.2097,West
1.52029,23.4882,West
7.75796,13.1676,West
0.823828,23.4072,West
2.9866,16.0263,West
9.0468,12.4998,West
7.42012,16.2134,West
1.31956,14.9152,West
8.38964,13.8335,West
5.28918,20.6933,West
8.6321,12.3393,West
6.307,14.1999,West
7.07333,18.2654,West
10.0186,13.9072,West
2.82557,16.1601,West
6.52628,12.1515,West
4.98004,19.2011,West
1.00282,20.9058,West
0.766747,16.3724,West
1.75672,16.629,West
6.76392,19.1284,West
5.98969,17.4456,West
5.85991,21.1266,West
0.931046,22.6086,West
5.06491,19.9281,West
9.36768,12.8963,West
4.38725,21.0246,West
6.53551,13.1326,West
7.99928,16.2522,West
8.03809,12.9234,West
5.5372,13.8699,West
8.73764,16.1697,West
4.32852,19.848,West
9.02815,13.0092,West
2.90015,18.9851,West
3.27804,15.8393,West
1.13199,19.9317,West
8.14825,15.299,West
4.57117,13.287,West
2.79515,23.4708,West
2.82042,14.9787,West
9.14822,14.1429,West
8.51051,14.306,West
5.86087,14.3884,West
6.45224,12.5128,West
5.11237,19.6991,West
4.33124,19.2376,West
9.28126,12.6422,West
1.81704,20.2913,West
4.58432,12.5171,West
3.88612,12.863,West
5.33753,15.4783,West
4.95462,11.8391,West
5.53351,19.9861,West
1.95223,21.7884,West
5.47919,21.1514,West
2.92086,19.8957,West
2.37193,25.0724,West
1.24268,21.4016,West
7.83707,13.3842,West
4.66933,21.1325,West
6.55178,15.4064,West
7.50576,12.0239,West
7.04954,15.6464,West
5.07623,20.4656,West
4.29564,20.6105,West
4.18282,17.9164,West
6.67846,16.6015,West
5.30581,20.6376,West
8.6543,12.9009,West
8.89594,13.6187,West
2.24179,16.2853,West
1.91741,21.1116,West
6.58729,15.8507,West
3.47658,13.8028,West
0.805493,16.5605,West
9.02767,13.202,West
2.77421,14.2188,West
9.41171,12.3999,West
7.40976,17.1723,West
7.83708,11.9997,West
2.53381,17.5949,West
2.84314,24.2926,West
5.55598,13.4573,West
2.25635,16.7818,West
3.51632,19.9398,West
3.66782,20.3408,West
2.13851,24.0041,West
2.56897,23.0247,West
8.08182,16.8682,West
2.21,16.2454,West
0.898922,14.3423,West
6.5774,12.345,West
9.85304,13.0925,West
3.75997,19.9858,West
1.75129,21.7762,West
6.02016,12.3644,West
9.19505,15.6189,West
8.03939,12.1912,West
6.51277,13.3308,West
3.60728,20.3914,West
5.75077,14.2302,West
1.49226,19.2095,West
7.04604,13.1344,West
7.48216,12.7601,West
9.74954,13.9743,West
3.09076,23.6593,West
0.804413,20.077,West
5.786,14.1192,West
7.30918,16.0189,West
8.09935,17.6237,West
2.46083,15.0424,West
3.10356,16.7836,West
5.47398,19.2118,West
3.75418,18.9482,West
8.76184,13.1787,West
5.10703,17.2901,West
8.18602,12.3655,West
6.11686,15.1926,West
7.9357,14.029,West
3.77376,20.371,West
8.48689,12.3883,West
3.22471,15.6947,West
5.79064,12.713,West
2.65237,22.6853,West
5.12372,12.0661,West
3.63676,17.9322,West
3.15035,14.8074,West
9.76801,14.5256,West
2.1427,19.4469,West
8.07023,12.9351,West
9.93036,11.9672,West
0.818069,25.2907,West
7.23581,13.65,West
3.02002,20.9326,West
1.01261,23.6118,West
4.43731,21.4849,West
9.46781,12.7328,West
0.74118,26.9721,West
6.18552,13.2519,West
5.3682,13.9347,West
8.88348,17.3282,West
1.42381,17.5258,West
7.07042,12.2545,West
7.05703,13.1883,West
6.95281,15.002,West
9.53506,13.248,West
8.40817,15.2239,West
1.02664,25.0346,West
5.08174,17.9875,West
4.39066,12.5296,West
3.56089,23.291,West
4.89514,13.9782,West
4.26064,14.6922,West
4.71556,12.2647,West
9.88403,12.5127,West
1.46758,14.3953,West
9.34508,12.9651,West
5.16823,14.463,West
6.52436,12.2208,West
8.47523,13.6421,West
